Date,Time,Filename,Visibility (%),Avg Dark Value
13-03-2025,07:12:30,image_20250313_071230.jpg,37.44,159.52
13-03-2025,07:12:36,image_20250313_071236.jpg,36.64,161.57
13-03-2025,07:12:41,image_20250313_071241.jpg,36.11,162.91
13-03-2025,07:12:47,image_20250313_071247.jpg,35.87,163.52
13-03-2025,07:12:53,image_20250313_071253.jpg,35.56,164.32
13-03-2025,07:12:59,image_20250313_071259.jpg,35.74,163.87
13-03-2025,07:13:05,image_20250313_071305.jpg,35.65,164.1
13-03-2025,07:13:11,image_20250313_071311.jpg,35.76,163.81
13-03-2025,07:13:17,image_20250313_071317.jpg,36.02,163.14
13-03-2025,07:13:22,image_20250313_071322.jpg,36.69,161.45
13-03-2025,07:13:28,image_20250313_071328.jpg,39.47,154.35
13-03-2025,07:13:34,image_20250313_071334.jpg,49.33,129.21
13-03-2025,07:13:40,image_20250313_071340.jpg,54.47,116.1
13-03-2025,07:13:46,image_20250313_071346.jpg,66.69,84.93
13-03-2025,07:13:52,image_20250313_071352.jpg,77.23,58.06
13-03-2025,07:13:59,image_20250313_071359.jpg,75.29,63
13-03-2025,07:14:04,image_20250313_071404.jpg,75.38,62.79
13-03-2025,07:14:11,image_20250313_071411.jpg,75.03,63.67
13-03-2025,07:14:17,image_20250313_071417.jpg,73.44,67.74
13-03-2025,07:14:23,image_20250313_071423.jpg,74.42,65.22
13-03-2025,07:14:30,image_20250313_071430.jpg,75.75,61.83
13-03-2025,07:14:36,image_20250313_071436.jpg,73.62,67.28
13-03-2025,07:14:42,image_20250313_071442.jpg,73.39,67.84
13-03-2025,07:14:49,image_20250313_071449.jpg,73.16,68.43
13-03-2025,07:14:54,image_20250313_071454.jpg,72.61,69.83
13-03-2025,07:15:00,image_20250313_071500.jpg,72.38,70.42
13-03-2025,07:15:06,image_20250313_071506.jpg,72.12,71.08
13-03-2025,07:15:12,image_20250313_071512.jpg,72.12,71.1
13-03-2025,07:15:18,image_20250313_071518.jpg,71.9,71.67
13-03-2025,07:15:24,image_20250313_071524.jpg,71.87,71.72
13-03-2025,07:15:30,image_20250313_071530.jpg,71.83,71.85
13-03-2025,07:15:35,image_20250313_071535.jpg,71.6,72.42
13-03-2025,07:15:41,image_20250313_071541.jpg,71.44,72.82
13-03-2025,07:15:47,image_20250313_071547.jpg,71.26,73.29
13-03-2025,07:15:53,image_20250313_071553.jpg,71.22,73.39
13-03-2025,07:15:59,image_20250313_071559.jpg,71.99,71.43
